file                  m1000011      m1000015      m2000015      staumix11     2000015_-2000015_13000_LO_test 2000015_-2000015_13000_NLO_1_relerr 2000015_-2000015_13000_NLO_1 2000015_-2000015_13000_NLO_05 2000015_-2000015_13000_NLO_2 2000015_-2000015_13000_NLO_pdf 2000015_-2000015_13000_NLO_aup 2000015_-2000015_13000_NLO_adn 
133_1.slha 1.20000e+02   1.20000e+02   1.70000e+02   0.00000e+00   3.41920e+01   7.60290e-04   4.04440e+01   4.12630e+01   3.98700e+01   7.80650e-01   4.02220e+01   4.05900e+01  
133_2.slha 2.40000e+02   2.40000e+02   2.40000e+02   1.25000e-01   9.27550e+00   7.69840e-04   1.07970e+01   1.10250e+01   1.06140e+01   2.39750e-01   1.07590e+01   1.08110e+01  
133_3.slha 3.20000e+02   3.20000e+02   4.70000e+02   6.25000e-01   3.11080e-01   7.76990e-04   3.57770e-01   3.65580e-01   3.49720e-01   1.18360e-02   3.58090e-01   3.56550e-01  
134_1.slha 1.00000e+02   1.00000e+02   1.00000e+02   3.75000e-01   1.71850e+02   7.38280e-04   2.10870e+02   2.14180e+02   2.09040e+02   3.80340e+00   2.09150e+02   2.12330e+02  
134_2.slha 2.40000e+02   2.40000e+02   2.40000e+02   1.00000e+00   3.65060e+00   7.72590e-04   4.25130e+00   4.34100e+00   4.17980e+00   9.88300e-02   4.23730e+00   4.25660e+00  
134_3.slha 3.40000e+02   3.40000e+02   3.40000e+02   3.75000e-01   1.89590e+00   7.75670e-04   2.18560e+00   2.23240e+00   2.14270e+00   5.90250e-02   2.18250e+00   2.18310e+00  
135_1.slha 1.00000e+02   1.00000e+02   1.00000e+02   5.00000e-01   1.41290e+02   7.39160e-04   1.73400e+02   1.76130e+02   1.71890e+02   3.21350e+00   1.72000e+02   1.74590e+02  
135_2.slha 2.40000e+02   2.40000e+02   2.90000e+02   0.00000e+00   4.53060e+00   7.73260e-04   5.24150e+00   5.35320e+00   5.14510e+00   1.28760e-01   5.22850e+00   5.24130e+00  
135_3.slha 3.40000e+02   3.40000e+02   3.40000e+02   1.25000e-01   2.30910e+00   7.75100e-04   2.66180e+00   2.71890e+00   2.60950e+00   7.19820e-02   2.65790e+00   2.65870e+00  
136_1.slha 1.20000e+02   1.20000e+02   1.70000e+02   1.00000e+00   1.29500e+01   7.63230e-04   1.53270e+01   1.56360e+01   1.51100e+01   3.21640e-01   1.52470e+01   1.53800e+01  
136_2.slha 1.60000e+02   1.60000e+02   3.10000e+02   0.00000e+00   3.46140e+00   7.74130e-04   3.99770e+00   4.08310e+00   3.92210e+00   1.02150e-01   3.98950e+00   3.99570e+00  
136_3.slha 2.60000e+02   2.60000e+02   4.10000e+02   3.75000e-01   8.50610e-01   7.76250e-04   9.78420e-01   9.99580e-01   9.57610e-01   2.97410e-02   9.78230e-01   9.76000e-01  
136_4.slha 3.80000e+02   3.80000e+02   4.80000e+02   6.25000e-01   2.82290e-01   7.76780e-04   3.24680e-01   3.31790e-01   3.17310e-01   1.08920e-02   3.25020e-01   3.23530e-01  
137_1.slha 8.00000e+01   8.00000e+01   1.80000e+02   7.50000e-01   1.14840e+01   7.65850e-04   1.35510e+01   1.38270e+01   1.33530e+01   2.93820e-01   1.34850e+01   1.35920e+01  
